Date,Tube.ID,Tank.ID,Treatment,Number.animals,Purpose,Location,Notes
20190814,1597,53,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1598,53,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1599,61,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1600,61,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1601,61,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1602,26,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1603,26,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1604,26,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1605,27,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1606,27,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1607,27,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1608,64,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1609,64,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1610,64,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1611,29,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1612,29,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1613,29,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1614,66,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1615,66,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1616,66,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1617,6,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1618,6,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1619,6,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1620,9,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1621,9,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1622,9,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1623,52,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1624,52,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1625,52,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1626,39,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1627,39,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1628,39,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1629,48,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1630,48,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1631,48,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1632,18,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1633,18,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1634,18,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1635,67,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1636,67,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1637,67,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1638,32,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1639,32,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1640,32,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1641,33,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1642,33,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1643,33,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1644,70,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1645,70,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1646,70,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1647,71,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1648,71,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1649,71,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1650,36,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1651,36,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1652,36,,3,cellular,Putnam Lab URI -80C,DAY21
